losses,theta_0,theta_1,theta_2,theta_3,theta_4,theta_5,theta_6,theta_7,theta_8,theta_9,theta_10,theta_11,theta_12,theta_13,theta_14,theta_15,theta_16,theta_17,theta_18,theta_19,theta_20,theta_21,theta_22,theta_23,theta_24,theta_25,theta_26,theta_27,theta_28,theta_29,theta_30
0.21210560202598572,0.0935217,-0.12583527,-0.086179696,-0.12619193,-0.1209925,-0.051827177,-0.075779185,-0.10373436,-0.12768963,-0.044631943,0.029657874,-0.094566345,0.0035510608,-0.08743279,-0.08880958,0.011371814,-0.0114827575,-0.0046848934,-0.042099416,0.011011587,0.023426149,-0.1385256,-0.10012211,-0.13657296,-0.1282512,-0.08209361,-0.08779256,-0.10194735,-0.13415366,-0.08094102,-0.044458576
0.21226857602596283,0.09375659,-0.12606215,-0.086366005,-0.12641698,-0.12121483,-0.051908,-0.075868234,-0.103903666,-0.127918,-0.04469472,0.029752184,-0.0947538,0.003554846,-0.08759642,-0.08898224,0.011371968,-0.01143535,-0.004625904,-0.04212722,0.01103906,0.023530014,-0.13878831,-0.10034697,-0.13682693,-0.12849602,-0.082266435,-0.08792418,-0.102113344,-0.13439298,-0.08110784,-0.04452347
0.21243073046207428,0.093991876,-0.12628931,-0.086552665,-0.12664227,-0.12143743,-0.0519889,-0.07595721,-0.10407315,-0.12814665,-0.044757526,0.029846702,-0.09494157,0.0035586096,-0.0877603,-0.0891552,0.011372,-0.011387666,-0.004566674,-0.04215493,0.011066586,0.023634158,-0.13905141,-0.10057229,-0.1370812,-0.12874122,-0.08243957,-0.08805585,-0.1022795,-0.13463259,-0.08127497,-0.044588424
0.21259206533432007,0.0942276,-0.12651673,-0.08673966,-0.1268678,-0.12166032,-0.052069858,-0.07604611,-0.10424282,-0.12837559,-0.044820357,0.029941447,-0.09512968,0.0035623622,-0.08792445,-0.08932844,0.0113719115,-0.011339699,-0.004507189,-0.042182557,0.011094167,0.023738604,-0.13931483,-0.10079806,-0.13733587,-0.12898678,-0.082613066,-0.08818756,-0.102445826,-0.1348725,-0.08144237,-0.044653453
0.2127525806427002,0.09446372,-0.12674442,-0.08692703,-0.12709358,-0.1218835,-0.052150883,-0.07613495,-0.10441266,-0.12860483,-0.044883218,0.030036412,-0.09531815,0.0035660935,-0.088088855,-0.08950198,0.011371691,-0.011291452,-0.004447453,-0.042210087,0.0111218,0.02384334,-0.13957864,-0.1010243,-0.13759083,-0.12923269,-0.082786866,-0.08831935,-0.10261233,-0.13511269,-0.08161008,-0.04471854
0.21291227638721466,0.09470028,-0.12697235,-0.08711475,-0.12731962,-0.12210694,-0.052231982,-0.0762237,-0.1045827,-0.12883435,-0.044946097,0.03013159,-0.09550695,0.0035698146,-0.08825351,-0.0896758,0.01137135,-0.011242925,-0.0043874723,-0.042237528,0.011149488,0.023948371,-0.13984284,-0.101251006,-0.13784613,-0.12947896,-0.08296101,-0.08845121,-0.10277901,-0.1353532,-0.081778094,-0.044783697
0.21307116746902466,0.094937265,-0.12720053,-0.08730282,-0.1275459,-0.12233065,-0.05231314,-0.07631241,-0.10475293,-0.12906417,-0.045009006,0.030226994,-0.09569611,0.003573515,-0.08841844,-0.089849934,0.011370881,-0.01119411,-0.0043272357,-0.04226487,0.011177233,0.0240537,-0.1401074,-0.101478174,-0.13810179,-0.1297256,-0.083135486,-0.08858312,-0.10294585,-0.13559401,-0.08194637,-0.04484891
0.2132291942834854,0.09517467,-0.12742898,-0.08749126,-0.12777242,-0.122554675,-0.052394383,-0.07640104,-0.10492334,-0.12929428,-0.045071945,0.03032262,-0.095885605,0.003577203,-0.08858362,-0.09002437,0.011370288,-0.011145012,-0.00426675,-0.042292133,0.011205034,0.024159327,-0.14037234,-0.10170582,-0.13835779,-0.12997264,-0.0833103,-0.0887151,-0.103112884,-0.13583511,-0.08211498,-0.0449142
0.2133864462375641,0.09541249,-0.12765771,-0.08768006,-0.1279992,-0.12277898,-0.052475683,-0.0764896,-0.10509394,-0.1295247,-0.045134902,0.03041847,-0.09607544,0.0035808696,-0.08874908,-0.0901991,0.011369567,-0.011095631,-0.0042060106,-0.042319313,0.011232888,0.024265248,-0.14063764,-0.10193394,-0.13861412,-0.13022003,-0.083485454,-0.088847145,-0.1032801,-0.13607654,-0.082283884,-0.044979554
0.2135428488254547,0.095650755,-0.12788668,-0.08786923,-0.12822625,-0.12300357,-0.05255706,-0.07657808,-0.10526472,-0.12975541,-0.04519789,0.030514538,-0.09626563,0.0035845186,-0.0889148,-0.09037414,0.011368718,-0.011045961,-0.0041450206,-0.042346396,0.011260802,0.024371468,-0.14090335,-0.102162525,-0.13887084,-0.1304678,-0.083660945,-0.088979244,-0.103447475,-0.13631827,-0.08245309,-0.04504498
0.2136983871459961,0.09588945,-0.12811592,-0.088058755,-0.12845354,-0.123228446,-0.05263851,-0.076666504,-0.105435714,-0.12998644,-0.045260906,0.03061084,-0.09645617,0.0035881544,-0.089080796,-0.090549484,0.011367743,-0.010996,-0.004083778,-0.042373385,0.011288773,0.024477988,-0.14116943,-0.1023916,-0.13912785,-0.13071597,-0.08383678,-0.08911142,-0.103615046,-0.13656032,-0.0826226,-0.045110475
0.21385310590267181,0.09612858,-0.12834546,-0.088248655,-0.12868111,-0.12345362,-0.052720025,-0.07675485,-0.1056069,-0.13021775,-0.04532395,0.030707367,-0.096647084,0.0035917729,-0.08924705,-0.09072514,0.011366637,-0.010945752,-0.0040222774,-0.042400286,0.011316799,0.024584811,-0.14143589,-0.10262115,-0.13938525,-0.13096449,-0.08401297,-0.089243665,-0.103782795,-0.13680267,-0.082792416,-0.045176037
0.21400701999664307,0.096368134,-0.12857524,-0.08843893,-0.12890893,-0.12367909,-0.052801616,-0.07684314,-0.10577827,-0.13044935,-0.045387022,0.030804116,-0.09683834,0.0035953708,-0.08941358,-0.09090109,0.011365402,-0.010895213,-0.003960525,-0.042427108,0.011344884,0.024691936,-0.14170274,-0.1028512,-0.13964301,-0.13121338,-0.084189504,-0.08937596,-0.10395074,-0.13704534,-0.08296254,-0.04524167
0.21416009962558746,0.09660813,-0.1288053,-0.08862957,-0.129137,-0.123904854,-0.052883282,-0.07693135,-0.10594985,-0.1306813,-0.045450125,0.030901097,-0.09702997,0.0035989594,-0.089580394,-0.09107736,0.011364042,-0.010844385,-0.003898524,-0.04245383,0.011373026,0.024799366,-0.14196998,-0.10308173,-0.13990113,-0.1314627,-0.08436638,-0.08950834,-0.104118854,-0.13728833,-0.08313298,-0.045307375
0.2143123298883438,0.09684858,-0.12903564,-0.08882061,-0.12936532,-0.124130905,-0.052965015,-0.0770195,-0.106121615,-0.13091354,-0.045513254,0.030998304,-0.097221956,0.0036025248,-0.08974747,-0.09125394,0.011362545,-0.01079326,-0.00383626,-0.04248047,0.011401226,0.0249071,-0.14223763,-0.103312746,-0.14015959,-0.13171238,-0.084543616,-0.08964078,-0.10428718,-0.13753164,-0.083303735,-0.04537315
0.2144637405872345,0.09708944,-0.12926623,-0.089012,-0.12959394,-0.12435728,-0.053046834,-0.07710758,-0.10629359,-0.1311461,-0.045576412,0.031095747,-0.097414315,0.0036060761,-0.08991484,-0.09143084,0.011360921,-0.010741846,-0.0037737468,-0.042507023,0.011429487,0.025015133,-0.14250568,-0.103544265,-0.14041841,-0.13196245,-0.08472119,-0.0897733,-0.104455665,-0.13777527,-0.083474815,-0.045439005
0.21461430191993713,0.097330764,-0.12949711,-0.089203775,-0.12982282,-0.124583945,-0.05312872,-0.077195585,-0.10646577,-0.13137898,-0.045639604,0.031193417,-0.09760703,0.0036096077,-0.09008248,-0.09160806,0.011359164,-0.010690132,-0.0037109696,-0.04253348,0.011457808,0.02512348,-0.1427741,-0.103776276,-0.14067763,-0.13221292,-0.08489914,-0.08990587,-0.10462436,-0.13801923,-0.08364619,-0.045504928
0.21476402878761292,0.09757252,-0.12972829,-0.08939594,-0.13005194,-0.12481092,-0.053210683,-0.07728352,-0.10663815,-0.13161217,-0.045702823,0.03129129,-0.09780011,0.0036131258,-0.0902504,-0.091785595,0.011357277,-0.0106381215,-0.0036479384,-0.042559862,0.011486189,0.025232136,-0.14304292,-0.104008794,-0.14093718,-0.13246378,-0.08507745,-0.09003854,-0.10479325,-0.13826352,-0.083817884,-0.045570917
0.21491290628910065,0.09781474,-0.12995972,-0.08958848,-0.13028136,-0.1250383,-0.05329272,-0.077371374,-0.10681074,-0.13184567,-0.04576607,0.031389423,-0.09799357,0.0036166215,-0.09041861,-0.09196344,0.011355249,-0.010585815,-0.0035846494,-0.042586148,0.0115146255,0.025341097,-0.14331216,-0.1042418,-0.14119712,-0.13271505,-0.0852561,-0.09017125,-0.104962334,-0.13850814,-0.08398992,-0.045636993
0.2150609791278839,0.09805739,-0.13019145,-0.08978142,-0.13051105,-0.1252659,-0.05337484,-0.07745918,-0.106983535,-0.13207948,-0.045829356,0.031487796,-0.09818742,0.0036201032,-0.090587094,-0.09214163,0.011353096,-0.01053321,-0.0035211078,-0.042612344,0.011543129,0.025450367,-0.14358181,-0.10447532,-0.14145741,-0.1329667,-0.08543512,-0.09030405,-0.10513161,-0.13875309,-0.084162265,-0.045703143
0.21520815789699554,0.0983005,-0.13042347,-0.089974746,-0.130741,-0.12549378,-0.053457037,-0.07754691,-0.107156545,-0.13231364,-0.045892667,0.03158641,-0.09838162,0.0036235664,-0.09075588,-0.09232013,0.011350808,-0.010480303,-0.0034573018,-0.042638466,0.01157169,0.025559954,-0.14385185,-0.10470934,-0.14171809,-0.13321877,-0.08561452,-0.09043692,-0.10530108,-0.13899839,-0.08433494,-0.045769364
0.2153545320034027,0.09854406,-0.13065577,-0.09016845,-0.13097124,-0.12572196,-0.053539306,-0.07763456,-0.107329756,-0.13254812,-0.04595601,0.031685248,-0.09857622,0.0036270162,-0.09092493,-0.09249897,0.0113483835,-0.010427097,-0.0033932407,-0.04266449,0.011600315,0.02566985,-0.14412232,-0.10494389,-0.14197913,-0.13347122,-0.08579427,-0.09056987,-0.10547076,-0.139244,-0.08450793,-0.045835666
0.21550004184246063,0.09878808,-0.13088834,-0.09036255,-0.13120174,-0.12595049,-0.05362166,-0.07772215,-0.107503206,-0.1327829,-0.046019387,0.031784333,-0.0987712,0.0036304446,-0.091094285,-0.09267813,0.011345826,-0.010373587,-0.0033289194,-0.042690426,0.011629,0.02578006,-0.1443932,-0.10517894,-0.14224058,-0.1337241,-0.085974395,-0.09070289,-0.105640635,-0.13948996,-0.08468126,-0.045902044
0.2156447172164917,0.09903255,-0.13112122,-0.09055705,-0.13143253,-0.12617931,-0.05370409,-0.07780968,-0.10767685,-0.13301805,-0.046082802,0.031883657,-0.09896654,0.0036338554,-0.091263935,-0.092857614,0.011343133,-0.010319773,-0.0032643385,-0.042716283,0.011657752,0.025890585,-0.1446645,-0.10541451,-0.1425024,-0.13397738,-0.08615489,-0.09083597,-0.10581072,-0.13973626,-0.084854916,-0.045968503
0.21578854322433472,0.09927748,-0.13135439,-0.09075196,-0.13166359,-0.12640846,-0.053786606,-0.07789712,-0.1078507,-0.13325351,-0.046146244,0.03198321,-0.09916228,0.00363725,-0.09143387,-0.09303744,0.011340296,-0.010265657,-0.003199495,-0.04274205,0.011686562,0.026001427,-0.1449362,-0.105650604,-0.1427646,-0.13423108,-0.08633576,-0.090969145,-0.10598101,-0.13998291,-0.0850289,-0.046035044
0.2159315049648285,0.099522874,-0.13158785,-0.09094726,-0.13189495,-0.12663794,-0.053869188,-0.0779845,-0.10802479,-0.13348931,-0.04620972,0.03208302,-0.09935841,0.0036406256,-0.09160411,-0.09321761,0.011337328,-0.01021123,-0.0031343906,-0.042767733,0.011715436,0.026112584,-0.14520833,-0.10588722,-0.14302719,-0.13448519,-0.08651702,-0.09110239,-0.1061515,-0.14022991,-0.08520323,-0.04610166
0.2160736471414566,0.09976873,-0.1318216,-0.09114297,-0.13212657,-0.12686771,-0.053951867,-0.0780718,-0.10819908,-0.13372543,-0.04627323,0.032183066,-0.09955494,0.003643989,-0.09177464,-0.09339811,0.011334224,-0.0101564955,-0.0030690248,-0.042793326,0.01174438,0.026224066,-0.14548089,-0.10612436,-0.14329015,-0.13473973,-0.08669864,-0.09123571,-0.1063222,-0.14047725,-0.08537789,-0.046168365
0.21621491014957428,0.100015044,-0.13205567,-0.09133907,-0.13235849,-0.12709782,-0.05403462,-0.078159034,-0.10837361,-0.13396192,-0.046336778,0.03228335,-0.09975186,0.0036473298,-0.09194547,-0.09357895,0.011330977,-0.0101014525,-0.0030033994,-0.042818844,0.011773382,0.02633586,-0.14575386,-0.10636203,-0.14355351,-0.13499469,-0.08688064,-0.09136911,-0.106493115,-0.14072494,-0.085552886,-0.046235144
0.2163553386926651,0.10026182,-0.13229,-0.0915356,-0.13259071,-0.12732825,-0.054117456,-0.07824619,-0.10854836,-0.13419873,-0.046400353,0.03238389,-0.099949166,0.003650653,-0.09211661,-0.09376013,0.011327591,-0.010046099,-0.0029375106,-0.042844266,0.011802455,0.026447978,-0.14602728,-0.10660024,-0.14381728,-0.13525003,-0.087063044,-0.09150258,-0.10666424,-0.14097299,-0.08572824,-0.046302013
0.21649488806724548,0.10050908,-0.13252467,-0.09173252,-0.1328232,-0.12755902,-0.05420038,-0.07833329,-0.10872333,-0.13443586,-0.046463974,0.032484666,-0.100146875,0.0036539594,-0.09228805,-0.09394165,0.011324065,-0.009990435,-0.0028713555,-0.042869605,0.011831589,0.026560418,-0.14630112,-0.10683897,-0.14408141,-0.13550584,-0.08724581,-0.091636136,-0.106835574,-0.1412214,-0.08590391,-0.046368957
0.21663358807563782,0.10075681,-0.13275962,-0.09192987,-0.13305601,-0.12779011,-0.05428339,-0.078420326,-0.10889852,-0.13467337,-0.046527624,0.03258569,-0.100344986,0.0036572493,-0.0924598,-0.09412351,0.0113204,-0.009934453,-0.002804939,-0.042894863,0.011860793,0.026673187,-0.14657539,-0.107078254,-0.14434597,-0.13576207,-0.08742897,-0.09176977,-0.10700713,-0.14147015,-0.08607994,-0.046435993
0.2167714536190033,0.10100501,-0.13299488,-0.09212762,-0.13328907,-0.12802154,-0.05436648,-0.078507274,-0.10907395,-0.13491121,-0.046591304,0.03268697,-0.1005435,0.0036605168,-0.09263185,-0.094305724,0.011316594,-0.00987816,-0.002738256,-0.042920038,0.011890061,0.026786275,-0.14685011,-0.10731809,-0.14461091,-0.13601872,-0.087612525,-0.09190349,-0.1071789,-0.14171928,-0.086256325,-0.04650311
0.21690843999385834,0.10125367,-0.13323045,-0.09232579,-0.13352247,-0.12825328,-0.054449655,-0.07859416,-0.10924961,-0.13514942,-0.046655037,0.032788493,-0.10074243,0.0036637671,-0.09280419,-0.09448831,0.011312645,-0.009821553,-0.0026713093,-0.042945124,0.011919396,0.026899692,-0.14712527,-0.10755846,-0.14487627,-0.13627581,-0.08779648,-0.09203729,-0.107350886,-0.14196876,-0.08643305,-0.046570316
0.21704456210136414,0.101502836,-0.13346632,-0.09252438,-0.13375613,-0.12848538,-0.054532915,-0.07868096,-0.1094255,-0.13538796,-0.04671879,0.032890268,-0.10094175,0.003666999,-0.09297687,-0.09467122,0.011308551,-0.009764626,-0.0026041006,-0.04297012,0.011948798,0.02701343,-0.14740086,-0.107799366,-0.14514203,-0.13653335,-0.08798081,-0.09217116,-0.1075231,-0.14221862,-0.08661012,-0.046637606
0.2171798050403595,0.10175246,-0.1337025,-0.0927234,-0.13399012,-0.1287178,-0.054616272,-0.0787677,-0.10960163,-0.13562685,-0.04678259,0.032992292,-0.10114148,0.0036702207,-0.09314984,-0.09485449,0.011304319,-0.009707379,-0.0025366175,-0.042995043,0.011978272,0.027127504,-0.1476769,-0.10804084,-0.14540818,-0.1367913,-0.08816555,-0.092305124,-0.107695535,-0.14246884,-0.08678757,-0.046704985
0.217314213514328,0.102002576,-0.133939,-0.09292284,-0.13422439,-0.12895057,-0.054699704,-0.07885437,-0.10977798,-0.13586612,-0.04684642,0.033094574,-0.10134165,0.0036734175,-0.09332314,-0.095038116,0.011299936,-0.009649809,-0.0024688742,-0.04301988,0.012007812,0.027241908,-0.14795339,-0.10828288,-0.14567477,-0.1370497,-0.08835068,-0.092439175,-0.107868195,-0.14271943,-0.08696535,-0.046772458
0.21744777262210846,0.10225317,-0.1341758,-0.09312269,-0.13445896,-0.12918368,-0.054783233,-0.07894096,-0.109954596,-0.13610573,-0.046910293,0.033197105,-0.10154222,0.0036765982,-0.093496755,-0.0952221,0.011295414,-0.009591922,-0.0024008597,-0.04304463,0.0120374225,0.027356645,-0.14823034,-0.10852547,-0.14594175,-0.13730857,-0.08853623,-0.0925733,-0.10804108,-0.14297038,-0.087143496,-0.046840012
0.21758043766021729,0.10250425,-0.13441293,-0.09332299,-0.13469385,-0.12941712,-0.054866843,-0.079027474,-0.11013143,-0.13634571,-0.046974204,0.033299893,-0.101743214,0.0036797575,-0.09367068,-0.09540644,0.011290744,-0.009533709,-0.0023325807,-0.043069303,0.012067101,0.027471706,-0.14850774,-0.10876861,-0.14620915,-0.13756785,-0.08872217,-0.092707515,-0.108214185,-0.14322174,-0.087322,-0.046907656
0.21771222352981567,0.102755815,-0.13465038,-0.093523726,-0.13492903,-0.12965092,-0.054950543,-0.079113945,-0.11030851,-0.13658606,-0.047038153,0.033402942,-0.101944625,0.0036829005,-0.093844935,-0.09559117,0.011285929,-0.009475171,-0.0022640303,-0.043093883,0.01209685,0.027587112,-0.14878559,-0.109012336,-0.146477,-0.1378276,-0.08890852,-0.09284182,-0.10838753,-0.14347345,-0.08750087,-0.046975397
0.217843160033226,0.10300788,-0.13488814,-0.09372489,-0.13516453,-0.12988506,-0.05503434,-0.07920031,-0.11048584,-0.13682677,-0.04710214,0.03350625,-0.10214646,0.003686027,-0.0940195,-0.09577624,0.011280965,-0.009416308,-0.0021952104,-0.043118387,0.012126671,0.027702846,-0.14906392,-0.10925661,-0.14674523,-0.1380878,-0.08909528,-0.0929762,-0.10856111,-0.14372554,-0.0876801,-0.047043227
0.2179732322692871,0.10326044,-0.13512623,-0.09392649,-0.13540034,-0.13011955,-0.055118226,-0.07928662,-0.110663414,-0.13706785,-0.04716617,0.03360981,-0.10234873,0.003689133,-0.094194405,-0.09596169,0.011275852,-0.009357117,-0.0021261233,-0.04314281,0.012156565,0.02781892,-0.14934269,-0.10950148,-0.1470139,-0.13834846,-0.08928245,-0.093110666,-0.10873493,-0.14397803,-0.087859705,-0.047111146
0.2181023806333542,0.10351348,-0.13536465,-0.094128534,-0.13563646,-0.13035439,-0.0552022,-0.07937284,-0.11084123,-0.13730928,-0.047230236,0.03371363,-0.102551416,0.0036922176,-0.094369635,-0.09614751,0.011270592,-0.009297597,-0.002056763,-0.043167144,0.012186528,0.02793533,-0.14962193,-0.1097469,-0.14728299,-0.13860956,-0.089470044,-0.09324524,-0.108908966,-0.1442309,-0.08803968,-0.047179163
0.218230739235878,0.10376704,-0.13560338,-0.09433101,-0.1358729,-0.1305896,-0.055286266,-0.07945901,-0.1110193,-0.1375511,-0.04729435,0.033817716,-0.10275455,0.0036952877,-0.094545186,-0.09633368,0.011265184,-0.009237745,-0.0019871315,-0.043191403,0.012216564,0.02805208,-0.14990163,-0.10999292,-0.14755252,-0.13887115,-0.08965805,-0.09337987,-0.109083265,-0.14448416,-0.088220015,-0.04724727
0.21835815906524658,0.10402109,-0.13584244,-0.09453395,-0.13610965,-0.13082515,-0.055370428,-0.07954508,-0.11119762,-0.1377933,-0.04735849,0.03392207,-0.10295811,0.0036983402,-0.09472108,-0.096520245,0.011259627,-0.009177561,-0.0019172308,-0.043215573,0.012246678,0.028169174,-0.15018182,-0.11023952,-0.14782247,-0.13913319,-0.08984648,-0.09351462,-0.10925779,-0.14473782,-0.08840074,-0.04731548
0.21848472952842712,0.10427563,-0.13608184,-0.09473732,-0.13634673,-0.13106106,-0.055454686,-0.079631105,-0.111376196,-0.13803586,-0.04742268,0.03402668,-0.10316211,0.0037013676,-0.094897285,-0.09670718,0.011253912,-0.009117043,-0.0018470585,-0.043239668,0.012276854,0.028286604,-0.15046248,-0.110486716,-0.14809287,-0.13939568,-0.090035334,-0.09364945,-0.10943255,-0.14499187,-0.088581815,-0.047383778
0.21861039102077484,0.10453068,-0.13632157,-0.094941154,-0.1365841,-0.13129734,-0.055539027,-0.07971704,-0.111555025,-0.13827884,-0.04748691,0.034131557,-0.10336655,0.0037043833,-0.095073834,-0.0968945,0.011248054,-0.009056186,-0.0017766071,-0.043263674,0.012307113,0.028404385,-0.1507436,-0.11073449,-0.14836371,-0.13965866,-0.090224594,-0.09378436,-0.10960756,-0.14524633,-0.08876329,-0.04745218
0.21873518824577332,0.10478625,-0.13656163,-0.095145434,-0.13682184,-0.13153398,-0.05562348,-0.0798029,-0.11173411,-0.13852216,-0.047551185,0.0342367,-0.10357143,0.0037073751,-0.095250726,-0.0970822,0.011242041,-0.008994997,-0.0017058912,-0.043287612,0.012337444,0.028522506,-0.15102524,-0.11098286,-0.14863497,-0.13992211,-0.0904143,-0.09391937,-0.10978283,-0.14550114,-0.08894515,-0.047520675
0.21885909140110016,0.10504231,-0.13680203,-0.09535016,-0.13705987,-0.13177097,-0.055708013,-0.07988869,-0.11191346,-0.1387659,-0.0476155,0.034342118,-0.10377677,0.0037103507,-0.09542796,-0.097270295,0.011235874,-0.008933465,-0.0016348906,-0.043311454,0.012367852,0.028640978,-0.15130731,-0.11123183,-0.1489067,-0.14018604,-0.090604424,-0.09405447,-0.10995833,-0.1457564,-0.08912738,-0.047589272
0.21898211538791656,0.10529889,-0.13704278,-0.095555365,-0.13729823,-0.13200834,-0.055792652,-0.0799744,-0.11209306,-0.13901,-0.047679864,0.034447797,-0.10398255,0.003713306,-0.09560554,-0.09745875,0.011229552,-0.008871594,-0.0015636239,-0.04333522,0.012398336,0.028759789,-0.1515899,-0.11148139,-0.14917885,-0.14045043,-0.090794995,-0.09418966,-0.11013408,-0.14601207,-0.089310005,-0.047657967
0.21910426020622253,0.10555598,-0.13728385,-0.095761016,-0.13753691,-0.13224608,-0.05587738,-0.08006005,-0.11227293,-0.13925451,-0.04774426,0.03455376,-0.104188785,0.0037162465,-0.09578344,-0.097647615,0.011223083,-0.008809382,-0.0014920788,-0.043358907,0.0124288965,0.02887896,-0.15187296,-0.111731574,-0.14945146,-0.14071532,-0.09098598,-0.09432495,-0.11031009,-0.14626811,-0.08949302,-0.047726765
0.21922552585601807,0.10581359,-0.13752529,-0.095967144,-0.13777596,-0.13248418,-0.05596222,-0.08014561,-0.11245307,-0.1394994,-0.047808707,0.034659978,-0.10439547,0.0037191582,-0.095961705,-0.09783685,0.011216447,-0.008746827,-0.0014202561,-0.043382518,0.012459533,0.02899848,-0.15215653,-0.111982346,-0.14972451,-0.14098069,-0.09117743,-0.09446032,-0.11048636,-0.1465246,-0.08967641,-0.04779566
0.21934586763381958,0.106071725,-0.13776703,-0.09617373,-0.13801531,-0.13272268,-0.05604715,-0.0802311,-0.11263348,-0.13974468,-0.0478732,0.034766488,-0.10460262,0.0037220584,-0.09614031,-0.0980265,0.011209659,-0.008683926,-0.001348158,-0.043406047,0.012490248,0.029118352,-0.1524406,-0.11223375,-0.14999801,-0.14124653,-0.09136931,-0.094595805,-0.11066287,-0.14678147,-0.0898602,-0.04786466
0.21946533024311066,0.106330365,-0.13800916,-0.096380785,-0.13825502,-0.13296154,-0.056132182,-0.080316514,-0.11281416,-0.13999039,-0.047937736,0.034873262,-0.10481024,0.0037249401,-0.09631929,-0.09821655,0.011202717,-0.008620676,-0.001275779,-0.043429494,0.012521043,0.029238578,-0.15272513,-0.11248577,-0.15027198,-0.14151289,-0.09156163,-0.094731376,-0.110839665,-0.14703876,-0.090044394,-0.047933765
0.2195839285850525,0.10658954,-0.13825162,-0.09658833,-0.13849504,-0.13320076,-0.056217313,-0.08040185,-0.1129951,-0.14023647,-0.048002318,0.034980312,-0.1050183,0.003727797,-0.09649859,-0.09840698,0.011195613,-0.0085570775,-0.0012031257,-0.04345286,0.012551913,0.029359154,-0.15301022,-0.112738386,-0.15054643,-0.14177972,-0.09175441,-0.094867036,-0.11101669,-0.1472965,-0.090228975,-0.048002973
0.2197016030550003,0.10684925,-0.13849443,-0.096796334,-0.13873541,-0.1334404,-0.056302547,-0.08048712,-0.11317633,-0.14048296,-0.048066936,0.035087645,-0.105226845,0.0037306393,-0.09667826,-0.098597825,0.011188354,-0.008493127,-0.0011301925,-0.04347615,0.0125828665,0.029480092,-0.15329577,-0.112991646,-0.1508213,-0.14204705,-0.09194763,-0.0950028,-0.111193985,-0.14755464,-0.09041397,-0.048072286
0.2198183536529541,0.10710947,-0.13873759,-0.09700483,-0.13897613,-0.1336804,-0.05638788,-0.08057229,-0.11335783,-0.14072987,-0.048131607,0.035195254,-0.10543586,0.0037334631,-0.09685828,-0.098789066,0.011180933,-0.008428828,-0.001056981,-0.043499358,0.0126139,0.029601391,-0.15358186,-0.11324553,-0.15109666,-0.1423149,-0.0921413,-0.09513867,-0.11137155,-0.1478132,-0.09059936,-0.0481417
0.21993425488471985,0.10737023,-0.13898113,-0.09721379,-0.13921718,-0.13392079,-0.056473315,-0.08065741,-0.11353961,-0.14097717,-0.04819633,0.035303146,-0.10564534,0.0037362669,-0.09703866,-0.098980725,0.011173354,-0.008364176,-0.0009834878,-0.043522492,0.0126450155,0.02972304,-0.15386844,-0.113500044,-0.15137249,-0.14258322,-0.09233543,-0.09527463,-0.11154938,-0.14807218,-0.09078515,-0.04821123
0.22004924714565277,0.10763152,-0.139225,-0.09742324,-0.13945858,-0.13416156,-0.056558855,-0.08074243,-0.113721654,-0.14122489,-0.0482611,0.03541132,-0.1058553,0.0037390466,-0.09721941,-0.09917277,0.011165611,-0.008299163,-0.0009097168,-0.043545537,0.012676209,0.029845059,-0.15415554,-0.1137552,-0.15164877,-0.14285208,-0.09253001,-0.09541069,-0.111727476,-0.14833161,-0.090971366,-0.048280865
0.22016333043575287,0.10789335,-0.13946925,-0.09763318,-0.13970034,-0.13440272,-0.0566445,-0.080827385,-0.113903984,-0.14147303,-0.04832591,0.03551978,-0.10606574,0.0037418075,-0.097400516,-0.099365234,0.011157706,-0.008233795,-0.00083566183,-0.043568514,0.012707485,0.029967438,-0.15444314,-0.114010975,-0.15192556,-0.14312145,-0.09272506,-0.09554685,-0.11190584,-0.14859149,-0.09115797,-0.048350602
0.22027650475502014,0.1081557,-0.13971385,-0.09784362,-0.13994244,-0.1346443,-0.05673025,-0.08091226,-0.11408661,-0.14172158,-0.048390776,0.03562852,-0.106276676,0.0037445512,-0.09758198,-0.09955813,0.011149643,-0.008168066,-0.00076132314,-0.04359141,0.012738844,0.030090183,-0.15473127,-0.114267424,-0.15220279,-0.14339131,-0.09292057,-0.09568311,-0.11208449,-0.14885178,-0.091345,-0.04842046
0.2203887701034546,0.10841861,-0.13995883,-0.09805453,-0.14018488,-0.13488625,-0.05681611,-0.08099706,-0.114269525,-0.14197056,-0.048455678,0.03573755,-0.10648808,0.003747275,-0.09776382,-0.09975143,0.011141408,-0.008101976,-0.0006867042,-0.043614224,0.012770288,0.030213296,-0.15501994,-0.1145245,-0.15248053,-0.14366168,-0.09311655,-0.09581947,-0.11226341,-0.14911252,-0.09153244,-0.04849042
0.2205001413822174,0.108682066,-0.14020416,-0.09826596,-0.14042768,-0.13512862,-0.056902066,-0.08108178,-0.114452735,-0.14221996,-0.04852064,0.035846874,-0.10669997,0.003749978,-0.09794605,-0.09994514,0.011133015,-0.008035525,-0.0006117965,-0.043636963,0.012801816,0.030336777,-0.15530913,-0.114782244,-0.15275872,-0.14393258,-0.09331299,-0.09595595,-0.11244261,-0.14937371,-0.09172031,-0.048560493
