num_itr,sup_err
9300,0.006760098040103961
9400,0.0067692324519157895
9500,0.006862461566925097
9600,0.006884917616844226
9700,0.006984472274780322
9800,0.007059015333652545
9900,0.006930589675903369
10000,0.006994776427745868
10100,0.006812095642089892
10200,0.006866246461868335
10300,0.006273351609706927
10400,0.006031736731529284
10500,0.006137959659099627
10600,0.006247557699680377
10700,0.006359979510307361
10800,0.006486043334007312
10900,0.006567507982254077
11000,0.006631970405578662
11100,0.006653860211372424
11200,0.006700694561004687
11300,0.006520152091980029
11400,0.006579689681530047
11500,0.006530858576297809
11600,0.006635323166847278
11700,0.006594799458980609
11800,0.00659435987472539
11900,0.006590060889720965
12000,0.006710171699523974
12100,0.006815724074840594
12200,0.006845228374004413
12300,0.006970457732677508
12400,0.007015272974968005
12500,0.00709828734397893
12600,0.007160343229770709
12700,0.007225267589092303
12800,0.007286965847015429
12900,0.007325962185859729
13000,0.007008269429206897
13100,0.007093109190464068
13200,0.007239393889904071
13300,0.007333368062973071
13400,0.007132619619369555
13500,0.006781734526157428
13600,0.006888248026371051
13700,0.006940484046936084
13800,0.0070138722658157834
13900,0.006899297237396289
14000,0.006848022341728259
14100,0.006901398301124621
14200,0.006886765360832263
14300,0.006959319114685107
14400,0.006904691457748462
14500,0.006944656372070361
14600,0.007004104554653216
14700,0.007019318640232135
14800,0.006891369819641162
14900,0.00682198256254201
15000,0.006745778024196673
15100,0.006840556859970141
15200,0.006885081529617358
15300,0.006619766354560901
15400,0.006668120622634936
15500,0.006505541503429461
15600,0.006540507078170825
15700,0.006495244801044513
15800,0.006445117294788409
15900,0.0065143406391144285
16000,0.00639434903860097
16100,0.006504997611045886
16200,0.006542533636093188
16300,0.006612583994865466
16400,0.00653119385242467
16500,0.006596408784389544
16600,0.006621554493904162
16700,0.006729356944561053
16800,0.00683491677045827
16900,0.006442070007324267
17000,0.006426431238651324
17100,0.006500907242298175
17200,0.0065729320049286374
17300,0.006581261754035998
17400,0.006674736738205005
17500,0.0066882520914078245
17600,0.0067399889230728635
17700,0.006799645721912433
17800,0.006915584206581164
17900,0.006941452622413684
18000,0.007010906934738208
18100,0.007111348211765338
18200,0.006887823343277026
18300,0.006933830678463031
18400,0.006776653230190326
18500,0.006770446896553088
18600,0.006653368473053027
18700,0.006549850106239367
18800,0.006521068513393451
18900,0.006414152681827594
19000,0.006208114326000262
19100,0.006353989243507434
19200,0.006332844495773364
19300,0.006424292922020007
19400,0.0063284859061241636
19500,0.006176240742206622
19600,0.006258331239223529
19700,0.006105080246925403
19800,0.006155423820018817
19900,0.006204545497894336
20000,0.006149768829345752
20100,0.006271138787269641
20200,0.0063743665814400205
20300,0.00643983483314519
20400,0.006506204605102588
20500,0.0060735866427422056
20600,0.005715779960155536
20700,0.005882479250431109
20800,0.005971796810627032
20900,0.006090283393859912
21000,0.006108291447162677
21100,0.006198883056640674
21200,0.006257146596908618
21300,0.006147280335426379
21400,0.006196200847625781
21500,0.006288982927799273
21600,0.006305158138275195
21700,0.00639684498310094
21800,0.006504617631435443
21900,0.006565771996974994
22000,0.00638759136199956
22100,0.006470926105976153
22200,0.006535835564136554
22300,0.006474472582340289
22400,0.006277978420257617
22500,0.0063765197992325315
22600,0.0064774602651596555
22700,0.006426095962524463
22800,0.006401643157005359
22900,0.006297923624515582
23000,0.006218828260898639
23100,0.006283417344093371
23200,0.006215542554855395
23300,0.006186217069625903
23400,0.00599732995033269
23500,0.006085842847824145
23600,0.006150819361209918
23700,0.006102472543716479
23800,0.006038054823875476
23900,0.005778148770332385
24000,0.0056161209940910825
24100,0.005528755486011554
24200,0.0056079104542732724
24300,0.005757957696914721
24400,0.005688942968845416
24500,0.005756430327892352
24600,0.005862757563591052
24700,0.005942933261394549
24800,0.005956679582595874
24900,0.006038859486579944
25000,0.006121210753917743
25100,0.006207644939422656
25200,0.006225585937500049
25300,0.006278082728385974
25400,0.006223909556865741
25500,0.006219483911991168
25600,0.00631052255630498
25700,0.006227947771549273
25800,0.0061123296618462095
25900,0.0060686096549034604
26000,0.005956754088401843
26100,0.005923464894294787
26200,0.005795523524284411
26300,0.005963876843452502
26400,0.005949027836322833
26500,0.006067208945751239
26600,0.005908213555812884
26700,0.005841344594955493
26800,0.00583498179912572
26900,0.0059199333190918454
27000,0.005723476409912158
27100,0.005682289600372363
27200,0.005761101841926623
27300,0.00587823987007146
27400,0.005713470280170489
27500,0.005568712949752856
27600,0.005638152360916186
27700,0.0056798905134201536
27800,0.005766138434410144
27900,0.005752116441726733
28000,0.005747988820076037
28100,0.005879774689674426
28200,0.005880497395992328
28300,0.00565611571073537
28400,0.005781926214695025
28500,0.005799949169158984
28600,0.005823567509651233
28700,0.005718261003494311
28800,0.005810149013996173
28900,0.005867272615432788
29000,0.005938351154327441
29100,0.005875147879123736
29200,0.005799889564514209
29300,0.005887016654014636
29400,0.005903832614421893
29500,0.0059597343206406125
29600,0.005947865545749713
29700,0.0057779029011726865
29800,0.005876950919628192
29900,0.005793914198875476
30000,0.005807407200336505
30100,0.005834326148033191
30200,0.005824729800224353
30300,0.00589274615049367
30400,0.005973875522613574
30500,0.006046161055564929
30600,0.006128139793872882
30700,0.006233014166355182
30800,0.00599820166826253
30900,0.006130352616310168
31000,0.006206959486007739
31100,0.0062874108552933225
31200,0.006351955235004474
31300,0.006434097886085559
31400,0.0065160989761353025
31500,0.00634692609310155
31600,0.006382241845130969
31700,0.006293892860412646
31800,0.006380677223205615
31900,0.006503611803054858
32000,0.006590783596038867
32100,0.006642252206802417
32200,0.00646495074033742
32300,0.00655359774827962
32400,0.006614141166210223
32500,0.00664321333169942
32600,0.006339825689792682
32700,0.006182722747325946
32800,0.006219089031219531
32900,0.006301656365394641
33000,0.006362266838550616
33100,0.006433188915252734
33200,0.006557896733284045
33300,0.006614848971366931
33400,0.006699740886688281
33500,0.006813205778598834
33600,0.0068999975919724
33700,0.006983101367950488
33800,0.007011801004409839
33900,0.00711296498775487
34000,0.007211163640022326
34100,0.0072935074567795286
34200,0.007280766963958789
34300,0.007342010736465503
34400,0.007406011223793078
34500,0.007470831274986316
34600,0.007567234337329913
34700,0.007641270756721545
34800,0.007223010063171435
34900,0.007033772766590167
35000,0.007093012332916308
35100,0.006816215813159991
35200,0.006909087300300647
35300,0.00681607425212865
35400,0.006912991404533435
35500,0.006786920130252887
35600,0.006842754781246234
35700,0.006883203983306933
35800,0.006858527660369922
35900,0.006958201527595569
36000,0.007028095424175311
36100,0.006705306470394183
36200,0.006869561970233966
36300,0.006960116326808978
36400,0.007015936076641131
36500,0.007027208805084277
36600,0.007107660174369861
36700,0.007195159792900134
36800,0.006792478263378192
36900,0.006736874580383349
37000,0.006747268140316058
37100,0.006818540394306231
37200,0.006888851523399402
37300,0.0069070532917976865
37400,0.00699484348297124
37500,0.007062882184982348
37600,0.006830587983131457
37700,0.006607525050640155
37800,0.0067048743367195615
37900,0.0067897811532021055
38000,0.006493747234344531
38100,0.006479963660240222
38200,0.00641549378633504
38300,0.006464302539825488
38400,0.006210394203662921
38500,0.006320104002952624
38600,0.006353564560413409
38700,0.006435871124267627
38800,0.006337277591228534
38900,0.00642399489879613
39000,0.006417520344257403
39100,0.006532900035381366
39200,0.00660169869661336
39300,0.006688095629215289
39400,0.006747655570507098
39500,0.006412073969841052
39600,0.0063393488526344785
39700,0.006290555000305224
39800,0.006313301622867633
39900,0.006368950009346057
40000,0.00619317591190343
40100,0.006255254149436999
40200,0.006355866789817859
40300,0.006470456719398547
40400,0.00655117630958562
40500,0.006527423858642627
40600,0.006583996117115069
40700,0.006600745022296954
40800,0.0062064230442047605
40900,0.006093241274356891
41000,0.0060876756906509885
41100,0.006131529808044482
41200,0.006231576204299975
41300,0.006373256444931079
41400,0.006482437252998401
41500,0.006624832749366809
41600,0.006480462849140216
41700,0.006445422768592883
41800,0.006574459373951007
41900,0.006691582500934649
42000,0.006772518157959033
42100,0.006765745580196429
42200,0.006853431463241626
42300,0.006940037012100268
42400,0.006792485713958789
42500,0.00686187297105794
42600,0.006602145731449176
42700,0.006673313677310992
42800,0.006752170622348834
42900,0.006820455193519641
43000,0.006862737238407184
43100,0.006793528795242358
43200,0.006869338452816058
43300,0.006452731788158465
43400,0.006538115441799212
43500,0.006605833768844653
43600,0.006492614746093799
43700,0.006349384784698535
43800,0.006244696676731158
43900,0.006381288170814563
44000,0.006223976612091113
44100,0.006362095475196887
44200,0.0061110556125641355
44300,0.006236754357814837
44400,0.006308451294899035
44500,0.006467632949352313
44600,0.006529435515403796
44700,0.0064162313938141355
44800,0.00652259588241582
44900,0.00663897395133977
45000,0.006782330572605182
45100,0.00661192089319234
45200,0.006720393896102954
45300,0.0068088471889496335
45400,0.0065868198871613035
45500,0.0066893249750137815
45600,0.0067692399024963865
45700,0.006802707910537768
45800,0.006670914590358783
45900,0.006528988480567981
46000,0.006615839898586322
46100,0.006712689995765735
46200,0.006823182106018115
46300,0.0067581832408905515
46400,0.006805449724197436
46500,0.006897389888763476
46600,0.00679444521665578
46700,0.0067503154277802
46800,0.006793744862079669
46900,0.006673045456409503
47000,0.006748877465724994
47100,0.006835095584392596
47200,0.006748728454113055
47300,0.006758078932762195
47400,0.00672733038663869
47500,0.006819128990173388
47600,0.006874784827232409
47700,0.007002897560596515
47800,0.006985679268837024
47900,0.0067058578133583555
48000,0.006593830883503009
48100,0.006537258625030566
48200,0.006369441747665454
48300,0.006416141986846972
48400,0.006531104445457507
48500,0.006654553115367938
48600,0.0067441910505295286
48700,0.0068060085177422056
48800,0.00689372420310979
48900,0.006726257503032733
49000,0.006834104657173205
49100,0.006930842995643664
49200,0.00701048970222478
49300,0.0069953799247742185
49400,0.0070373415946960935
49500,0.006977953016758014
49600,0.006790816783905078
49700,0.006723158061504413
49800,0.006810128688812304
49900,0.0068742930889130124
50000,0.006956472992897082
50100,0.0068640112876892576
50200,0.006791479885578204
50300,0.006686210632324267
50400,0.0067807808518410215
50500,0.006654180586338092
50600,0.006763488054275561
50700,0.00679059326648717
50800,0.006578579545021106
50900,0.006515279412269641
51000,0.006543859839439441
51100,0.006424814462661792
51200,0.0065374225378036985
51300,0.006657712161541034
51400,0.006737023591995288
51500,0.0068128556013107786
51600,0.006899505853653003
51700,0.00696115195751195
51800,0.006841048598289538
51900,0.006895795464515735
52000,0.00693920999765401
52100,0.0070446729660034665
52200,0.007076524198055316
52300,0.007100805640220691
52400,0.007181376218795825
52500,0.007102958858013202
52600,0.007098332047462512
52700,0.007224529981613208
52800,0.007301159203052569
52900,0.007298626005649615
53000,0.00712696462869649
53100,0.007152579724788714
53200,0.007207542657852221
53300,0.007275544106960345
53400,0.0073259919881821164
53500,0.007403910160064746
53600,0.00745638459920888
53700,0.006993904709816028
53800,0.006594322621822406
53900,0.006681896746158648
54000,0.006774887442588855
54100,0.0066959708929062375
54200,0.006795473396778155
54300,0.006811134517192889
54400,0.006938874721527148
54500,0.007093891501426745
54600,0.007024765014648486
54700,0.0070224776864052305
54800,0.007083341479301501
54900,0.0071644932031631955
55000,0.007203832268714953
55100,0.006881907582283069
55200,0.006956733763217975
55300,0.007063239812851001
55400,0.006991498172283221
55500,0.007001012563705493
55600,0.007113948464393664
55700,0.006955623626709033
55800,0.007105059921741534
55900,0.007138863205909778
56000,0.007229976356029559
56100,0.007145270705223132
56200,0.007197923958301593
56300,0.007234483957290698
56400,0.006984353065490771
56500,0.007054664194583941
56600,0.007105939090251971
56700,0.006900660693645526
56800,0.006924651563167621
56900,0.007043078541755725
57000,0.007144413888454486
57100,0.007140547037124682
57200,0.007256463170051623
57300,0.007340244948864032
57400,0.007284335792064715
57500,0.007059499621391345
57600,0.00710889697074895
57700,0.007099285721778918
57800,0.007159285247325946
57900,0.006993271410465289
58000,0.006896644830703784
58100,0.00694955140352254
58200,0.00703703612089162
58300,0.007119901478290606
58400,0.007176019251346637
58500,0.006943322718143512
58600,0.007008142769336749
58700,0.006389163434505511
58800,0.006463803350925494
58900,0.006568342447280932
59000,0.006684504449367572
59100,0.006791137158870746
59200,0.006551913917064715
59300,0.0066449195146561155
59400,0.006591267883777667
59500,0.00661172717809682
59600,0.006637953221797992
59700,0.006742656230926562
59800,0.006785690784454394
59900,0.006774649024009753
60000,0.006720371544361163
60100,0.006838947534561206
60200,0.006923630833625842
60300,0.006878413259983111
60400,0.006867848336696673
60500,0.006947115063667346
60600,0.007059857249259997
60700,0.00684196501970296
60800,0.0069334208965302
60900,0.006819449365139056
61000,0.006910704076290179
61100,0.0067765712738037595
61200,0.006876520812511493
61300,0.006986290216445971
61400,0.006662003695964862
61500,0.006791353225708056
61600,0.006619051098823596
61700,0.006686367094516803
61800,0.006605520844459582
61900,0.006334036588668872
62000,0.0064272806048393735
62100,0.006443679332733203
62200,0.006530329585075427
62300,0.006541952490806628
62400,0.0063634067773819455
62500,0.006432518362999011
62600,0.006542086601257373
62700,0.0066714212298393735
62800,0.006500162184238482
62900,0.006121866405010272
63000,0.006217978894710589
63100,0.0062791928648949155
63200,0.006388515233993579
63300,0.00652317702770238
63400,0.006344974040985156
63500,0.006378717720508624
63600,0.006402544677257586
63700,0.00635802000761037
63800,0.006185278296470691
63900,0.006213232874870349
64000,0.006249912083149005
64100,0.006341964006423999
64200,0.006413131952285815
64300,0.0064848959445953855
64400,0.006523422896862079
64500,0.0065993368625641355
64600,0.006480798125267077
64700,0.006583802402019549
64800,0.006613008677959491
64900,0.006403170526027728
65000,0.006485536694526721
65100,0.0058966502547264585
65200,0.0059924125671387204
65300,0.006061159074306537
65400,0.006169535219669391
65500,0.006081454455852557
65600,0.0057739913463593015
65700,0.005581654608249713
65800,0.00569619983434682
65900,0.005727760493755389
66000,0.005664430558681537
66100,0.005534134805202533
66200,0.0053944811224937925
66300,0.0055258423089981565
66400,0.005593709647655536
66500,0.005731970071792651
66600,0.005806803703308154
66700,0.0058035328984261045
66800,0.005925364792347003
66900,0.00588279217481618
67000,0.005928479135036517
67100,0.005959898233413745
67200,0.006053626537323047
67300,0.005839936435222674
67400,0.005870871245861102
67500,0.0058701410889626035
67600,0.005827762186527301
67700,0.005918830633163501
67800,0.006019912660121966
67900,0.006070829927921344
68000,0.006170183420181323
68100,0.006238222122192431
68200,0.006309822201728869
68300,0.006335280835628558
68400,0.006506986916065265
68500,0.006536781787872363
68600,0.006616577506065417
68700,0.006424926221370746
68800,0.006298318505287219
68900,0.006161220371723224
69000,0.0062327310442924985
69100,0.0063549056649208555
69200,0.006343774497509051
69300,0.006352543830871631
69400,0.006352990865707446
69500,0.0064182803034782895
69600,0.0065161883831024656
69700,0.006371900439262439
69800,0.006458409130573321
69900,0.006560102105140735
70000,0.006541080772876788
