err_5,lambdas,err_7,err_9
7.06017017364502e-05,0.6744868035190617,2.384185791015625e-07,0.0
7.206201553344727e-05,0.6735092864125123,2.682209014892578e-07,5.960464477539063e-08
7.343292236328125e-05,0.6725317693059629,2.682209014892578e-07,0.0
7.477402687078305e-05,0.6715542521994136,2.0861625676937837e-07,2.9802322443206464e-08
7.623434066778012e-05,0.6705767350928642,2.980232239324643e-07,-5.9604644719879474e-08
7.769465446477719e-05,0.6695992179863148,3.278255463201596e-07,5.551115123125783e-17
7.918477058410645e-05,0.6686217008797655,3.5762786865234375e-07,5.960464477539063e-08
8.052587509160825e-05,0.6676441837732161,3.576278687078549e-07,5.551115123125783e-17
8.192658424382993e-05,0.6666666666666667,4.172325134832455e-07,5.551115123125783e-17
8.338689804077148e-05,0.6656891495601174,4.76837158203125e-07,2.9802322387695312e-08
8.475780487060547e-05,0.664711632453568,4.172325134277344e-07,0.0
8.618831634527035e-05,0.6637341153470186,4.768371582586362e-07,-5.9604644719879474e-08
8.770823478704282e-05,0.6627565982404693,5.960464478094174e-07,-2.980232233218416e-08
8.90791416168768e-05,0.6617790811339199,6.854534149725033e-07,2.9802322443206464e-08
9.047985076909848e-05,0.6608015640273706,6.854534149725033e-07,8.940696721859709e-08
9.188055992126463e-05,0.6598240469208212,6.556510925292969e-07,0.0
9.331107139592952e-05,0.6588465298142718,7.45058059747894e-07,2.9802322443206464e-08
9.462237358093262e-05,0.6578690127077225,7.748603820800781e-07,2.9802322387695312e-08
9.6052885055542e-05,0.6568914956011731,7.748603820800781e-07,0.0
9.742379188543147e-05,0.6559139784946236,9.238719940740658e-07,5.960464483090178e-08
9.879469871520996e-05,0.6549364613880743,9.238719940185548e-07,2.9802322387695312e-08
0.000100165605545,0.6539589442815249,9.5367431640625e-07,-2.9802322387695312e-08
0.0001015067100524,0.6529814271749755,1.0132789611816406e-06,0.0
0.0001029074192047,0.6520039100684262,1.1622905731201172e-06,1.1920928955078125e-07
0.000104159116745,0.6510263929618768,1.132488250787933e-06,5.551115123125783e-17
0.0001054406166076,0.6500488758553274,1.1920928955078125e-06,5.960464477539063e-08
0.0001068413257598,0.6490713587487781,1.2814998626708984e-06,5.960464477539063e-08
0.0001080930233002,0.6480938416422287,1.4007091522771908e-06,8.940696721859709e-08
0.0001094341278076,0.6471163245356794,1.4603137969970703e-06,5.960464477539063e-08
0.0001106858253479,0.64613880742913,1.519918441827972e-06,2.9802322443206464e-08
0.0001119375228882,0.6451612903225806,1.5795230866033627e-06,5.551115123125783e-17
0.0001131594181061,0.6441837732160313,1.698732376154144e-06,5.960464483090178e-08
0.0001144111156464,0.6432062561094819,1.7285346985418393e-06,5.960464483090178e-08
0.0001156032085419,0.6422287390029325,1.7583370209295346e-06,2.9802322443206464e-08
0.0001167654991149,0.6412512218963832,1.8477439880371092e-06,2.9802322387695312e-08
0.0001179873943328,0.6402737047898338,1.9073486328125e-06,0.0
0.0001190900802612,0.6392961876832844,2.0265579224187924e-06,-5.9604644719879474e-08
0.0001202821731567,0.6383186705767351,2.056360244806488e-06,5.960464483090178e-08
0.0001214146614074,0.6373411534701857,2.115964889526367e-06,0.0
0.0001225173473358,0.6363636363636364,2.175569534357269e-06,5.551115123125783e-17
0.0001236498355866,0.635386119257087,2.264976501520355e-06,5.551115123125783e-17
0.0001246929168701,0.6344086021505376,2.3245811462402344e-06,0.0
0.000125765800476,0.6334310850439883,2.443790435791016e-06,0.0
0.000126838684082,0.6324535679374389,2.443790435791016e-06,-5.960464477539063e-08
0.0001278519630432,0.6314760508308895,2.6226043701171875e-06,0.0
0.0001288652420043,0.6304985337243402,2.682209014892578e-06,0.0
0.0001298785209655,0.6295210166177908,2.80141830444336e-06,5.960464477539063e-08
0.0001307725906372,0.6285434995112414,2.86102294921875e-06,5.960464477539063e-08
0.0001316666603088,0.6275659824046921,3.039836883544922e-06,0.0
0.0001327395439147,0.6265884652981427,3.159046173095703e-06,1.1920928955078125e-07
0.0001335144042968,0.6256109481915934,3.0994415283203125e-06,0.0
0.0001344680786132,0.624633431085044,3.2186508178710938e-06,1.1920928955078125e-07
0.0001353621482849,0.6236559139784946,3.3974647521972656e-06,5.960464477539063e-08
0.0001361370086669,0.6226783968719453,3.3974647521972656e-06,0.0
0.000136911869049,0.6217008797653959,3.516674041748047e-06,0.0
0.0001376867294311,0.6207233626588465,3.457069396972656e-06,0.0
0.0001384615898132,0.6197458455522972,3.635883331298828e-06,0.0
0.0001392364501953,0.6187683284457478,3.814697265625e-06,5.960464477539063e-08
0.0001399517059326,0.6177908113391984,3.933906555175781e-06,1.1920928955078125e-07
0.0001406073570251,0.6168132942326491,3.874301910400391e-06,-5.960464477539063e-08
0.0001412034034729,0.6158357771260997,4.0531158447265625e-06,0.0
0.0001419186592102,0.6148582600195504,4.231929779052734e-06,1.1920928955078125e-07
0.0001425147056579,0.613880742913001,4.291534423828125e-06,5.960464477539063e-08
0.0001430511474609,0.6129032258064516,4.291534423828125e-06,5.960464477539063e-08
0.0001436471939086,0.6119257086999023,4.470348358154297e-06,1.1920928955078125e-07
0.0001441836357116,0.6109481915933529,4.529953002929688e-06,0.0
0.0001446604728698,0.6099706744868035,4.529953002929688e-06,5.960464477539063e-08
0.000145137310028,0.6089931573802542,4.708766937255859e-06,0.0
0.0001455545425415,0.6080156402737048,4.76837158203125e-06,5.960464477539063e-08
0.0001460313796997,0.6070381231671554,4.887580871582031e-06,5.960464477539063e-08
0.0001463890075683,0.6060606060606061,4.947185516357422e-06,0.0
0.000146746635437,0.6050830889540567,5.066394805908203e-06,5.960464477539063e-08
0.0001471042633056,0.6041055718475073,5.125999450683594e-06,1.1920928955078125e-07
0.0001474022865295,0.603128054740958,5.185604095458984e-06,5.960464477539063e-08
0.0001477003097534,0.6021505376344086,5.304813385009766e-06,1.1920928955078125e-07
0.0001478791236877,0.6011730205278593,5.364418029785156e-06,0.0
0.0001481771469116,0.6001955034213099,5.4836273193359375e-06,5.960464477539063e-08
0.0001483559608459,0.5992179863147605,5.4836273193359375e-06,0.0
0.000148594379425,0.5982404692082112,5.662441253662109e-06,5.960464477539063e-08
0.0001486539840698,0.5972629521016618,5.781650543212891e-06,5.960464477539063e-08
0.0001487731933593,0.5962854349951124,5.7220458984375e-06,5.960464477539063e-08
0.0001488924026489,0.5953079178885631,5.900859832763672e-06,5.960464477539063e-08
0.0001488327980041,0.5943304007820137,5.900859832763672e-06,5.960464477539063e-08
0.0001489520072937,0.5933528836754643,5.960464477539063e-06,5.960464477539063e-08
0.0001488924026489,0.5923753665689149,6.258487701416016e-06,1.7881393432617188e-07
0.0001488327980041,0.5913978494623655,6.139278411865234e-06,5.960464477539063e-08
0.0001487731933593,0.5904203323558161,6.258487701416016e-06,1.1920928955078125e-07
0.0001487135887145,0.5894428152492668,6.318092346191406e-06,1.1920928955078125e-07
0.000148594379425,0.5884652981427174,6.437301635742188e-06,1.7881393432617188e-07
0.0001484155654907,0.587487781036168,6.496906280517578e-06,1.1920928955078125e-07
0.0001482963562011,0.5865102639296187,6.556510925292969e-06,1.1920928955078125e-07
0.000148057937622,0.5855327468230693,6.616115570068359e-06,1.1920928955078125e-07
0.0001478195190429,0.58455522971652,6.67572021484375e-06,1.1920928955078125e-07
0.000147521495819,0.5835777126099706,6.67572021484375e-06,1.1920928955078125e-07
0.0001471638679504,0.5826001955034212,6.794929504394531e-06,5.960464477539063e-08
0.0001469254493713,0.5816226783968719,6.854534149169922e-06,2.384185791015625e-07
0.0001465082168579,0.5806451612903225,6.854534149169922e-06,5.960464477539063e-08
0.000146210193634,0.5796676441837731,7.033348083496094e-06,2.384185791015625e-07
0.0001457333564758,0.5786901270772238,7.033348083496094e-06,1.1920928955078125e-07
0.0001451969146728,0.5777126099706744,6.973743438720703e-06,0.0
0.0001448392868041,0.576735092864125,7.152557373046875e-06,1.1920928955078125e-07
0.0001443028450012,0.5757575757575757,7.152557373046875e-06,1.1920928955078125e-07
0.0001437067985534,0.5747800586510263,7.152557373046875e-06,5.960464477539063e-08
0.0001432299613952,0.573802541544477,7.271766662597656e-06,1.1920928955078125e-07
0.0001426339149475,0.5728250244379276,7.271766662597656e-06,1.1920928955078125e-07
0.0001419782638549,0.5718475073313782,7.331371307373047e-06,5.960464477539063e-08
0.0001413226127624,0.5708699902248289,7.331371307373047e-06,1.1920928955078125e-07
0.0001407861709594,0.5698924731182795,7.450580596923828e-06,1.7881393432617188e-07
0.0001399517059326,0.5689149560117301,7.390975952148437e-06,1.1920928955078125e-07
0.0001392364501953,0.5679374389051808,7.390975952148437e-06,1.1920928955078125e-07
0.0001384615898132,0.5669599217986314,7.450580596923828e-06,1.1920928955078125e-07
0.0001377463340759,0.565982404692082,7.510185241699219e-06,1.1920928955078125e-07
0.0001369714736938,0.5650048875855327,7.569789886474609e-06,1.7881393432617188e-07
0.0001362562179565,0.5640273704789833,7.62939453125e-06,1.7881393432617188e-07
0.0001353621482849,0.563049853372434,7.62939453125e-06,1.7881393432617188e-07
0.0001344084739685,0.5620723362658846,7.62939453125e-06,1.7881393432617188e-07
0.0001335144042968,0.5610948191593352,7.62939453125e-06,1.7881393432617188e-07
0.00013267993927,0.5601173020527859,7.68899917602539e-06,1.7881393432617188e-07
0.0001316666603088,0.5591397849462365,7.62939453125e-06,1.1920928955078125e-07
0.0001306533813476,0.5581622678396871,7.62939453125e-06,1.7881393432617188e-07
0.0001296997070312,0.5571847507331378,7.68899917602539e-06,1.1920928955078125e-07
0.0001286268234252,0.5562072336265884,7.62939453125e-06,1.7881393432617188e-07
0.0001276731491088,0.555229716520039,7.68899917602539e-06,2.384185791015625e-07
0.0001265406608581,0.5542521994134897,7.68899917602539e-06,1.7881393432617188e-07
0.0001254677772521,0.5532746823069403,7.62939453125e-06,1.7881393432617188e-07
0.0001243352890014,0.552297165200391,7.62939453125e-06,1.1920928955078125e-07
0.0001232028007507,0.5513196480938416,7.62939453125e-06,1.7881393432617188e-07
0.0001220703125,0.5503421309872922,7.62939453125e-06,1.1920928955078125e-07
0.0001208186149597,0.5493646138807429,7.510185241699219e-06,1.1920928955078125e-07
0.0001197457313537,0.5483870967741935,7.569789886474609e-06,1.7881393432617188e-07
0.0001184344291687,0.5474095796676441,7.510185241699219e-06,1.1920928955078125e-07
0.0001172423362731,0.5464320625610948,7.510185241699219e-06,1.1920928955078125e-07
0.0001159906387329,0.5454545454545454,7.569789886474609e-06,2.384185791015625e-07
0.0001147985458374,0.544477028347996,7.510185241699219e-06,1.1920928955078125e-07
0.0001134276390075,0.5434995112414467,7.450580596923828e-06,5.960464477539063e-08
0.0001121759414672,0.5425219941348973,7.510185241699219e-06,1.7881393432617188e-07
0.0001108646392822,0.541544477028348,7.390975952148437e-06,1.1920928955078125e-07
0.0001094341278076,0.5405669599217986,7.331371307373047e-06,0.0
0.0001080632209777,0.5395894428152492,7.271766662597656e-06,5.960464477539063e-08
0.0001066923141479,0.5386119257086999,7.271766662597656e-06,5.960464477539063e-08
0.0001053810119628,0.5376344086021505,7.331371307373047e-06,1.1920928955078125e-07
0.0001039505004882,0.5366568914956011,7.212162017822266e-06,1.1920928955078125e-07
0.0001025199890136,0.5356793743890518,7.092952728271484e-06,5.960464477539063e-08
0.0001011490821838,0.5347018572825024,7.092952728271484e-06,1.1920928955078125e-07
9.97781753540039e-05,0.533724340175953,7.152557373046875e-06,2.384185791015625e-07
9.828805923461914e-05,0.5327468230694037,7.033348083496094e-06,5.960464477539063e-08
9.691715240478516e-05,0.5317693059628543,7.033348083496094e-06,1.7881393432617188e-07
9.5367431640625e-05,0.530791788856305,6.9141387939453125e-06,1.1920928955078125e-07
9.393692016601562e-05,0.5298142717497556,6.973743438720703e-06,2.384185791015625e-07
9.238719940185548e-05,0.5288367546432062,6.735324859619141e-06,1.1920928955078125e-07
9.08970832824707e-05,0.5278592375366569,6.735324859619141e-06,5.960464477539063e-08
8.940696716308594e-05,0.5268817204301075,6.67572021484375e-06,1.7881393432617188e-07
8.785724639892578e-05,0.5259042033235581,6.556510925292969e-06,5.960464477539063e-08
8.64267349243164e-05,0.5249266862170088,6.616115570068359e-06,1.1920928955078125e-07
8.487701416015625e-05,0.5239491691104594,6.496906280517578e-06,5.960464477539063e-08
8.338689804077148e-05,0.52297165200391,6.496906280517578e-06,1.1920928955078125e-07
8.183717727661133e-05,0.5219941348973607,6.318092346191406e-06,5.960464477539063e-08
8.034706115722656e-05,0.5210166177908113,6.318092346191406e-06,1.7881393432617188e-07
7.873773574829102e-05,0.520039100684262,6.318092346191406e-06,1.1920928955078125e-07
7.712841033935547e-05,0.5190615835777126,6.139278411865234e-06,5.960464477539063e-08
7.56382942199707e-05,0.5180840664711632,6.079673767089844e-06,5.960464477539063e-08
7.408857345581055e-05,0.5171065493646139,6.020069122314453e-06,1.1920928955078125e-07
7.253885269165039e-05,0.5161290322580645,5.900859832763672e-06,5.960464477539063e-08
7.098913192749023e-05,0.5151515151515151,5.781650543212891e-06,0.0
6.949901580810547e-05,0.5141739980449658,5.781650543212891e-06,1.7881393432617188e-07
6.788969039916992e-05,0.5131964809384164,5.7220458984375e-06,1.1920928955078125e-07
6.633996963500977e-05,0.512218963831867,5.602836608886719e-06,5.960464477539063e-08
6.479024887084961e-05,0.5112414467253177,5.602836608886719e-06,1.7881393432617188e-07
6.318092346191406e-05,0.5102639296187683,5.424022674560547e-06,5.960464477539063e-08
6.175041198730469e-05,0.509286412512219,5.364418029785156e-06,5.960464477539063e-08
6.014108657836914e-05,0.5083088954056696,5.245208740234375e-06,5.960464477539063e-08
5.8650970458984375e-05,0.5073313782991202,5.245208740234375e-06,1.1920928955078125e-07
5.716085433959961e-05,0.5063538611925709,5.125999450683594e-06,1.1920928955078125e-07
5.555152893066406e-05,0.5053763440860215,5.0067901611328125e-06,5.960464477539063e-08
5.40614128112793e-05,0.5043988269794721,4.947185516357422e-06,5.960464477539063e-08
5.251169204711914e-05,0.5034213098729228,4.76837158203125e-06,-5.960464477539063e-08
5.1021575927734375e-05,0.5024437927663734,4.76837158203125e-06,5.960464477539063e-08
4.9591064453125e-05,0.501466275659824,4.708766937255859e-06,1.1920928955078125e-07
4.810094833374024e-05,0.5004887585532747,4.529953002929688e-06,0.0
4.661083221435547e-05,0.4995112414467253,4.529953002929688e-06,1.1920928955078125e-07
4.51207160949707e-05,0.4985337243401759,4.351139068603516e-06,5.960464477539063e-08
4.374980926513672e-05,0.4975562072336266,4.351139068603516e-06,1.1920928955078125e-07
4.220008850097656e-05,0.4965786901270772,4.172325134277344e-06,-5.960464477539063e-08
4.082918167114258e-05,0.4956011730205278,4.112720489501953e-06,5.960464477539063e-08
3.93986701965332e-05,0.4946236559139785,4.0531158447265625e-06,5.960464477539063e-08
3.802776336669922e-05,0.4936461388074291,3.874301910400391e-06,0.0
3.6656856536865234e-05,0.4926686217008797,3.874301910400391e-06,5.960464477539063e-08
3.528594970703125e-05,0.4916911045943304,3.75509262084961e-06,5.960464477539063e-08
3.3915042877197266e-05,0.490713587487781,3.6954879760742183e-06,0.0
3.254413604736328e-05,0.4897360703812317,3.576278686523437e-06,5.960464477539063e-08
3.129243850708008e-05,0.4887585532746823,3.457069396972656e-06,0.0
3.0100345611572266e-05,0.4877810361681329,3.3974647521972656e-06,1.1920928955078125e-07
2.872943878173828e-05,0.4868035190615836,3.2782554626464844e-06,5.960464477539063e-08
2.747774124145508e-05,0.4858260019550342,3.2186508178710938e-06,5.960464477539063e-08
2.6226043701171875e-05,0.4848484848484848,3.0994415283203125e-06,1.1920928955078125e-07
2.4974346160888672e-05,0.4838709677419355,2.9802322387695312e-06,0.0
2.384185791015625e-05,0.4828934506353861,2.9206275939941406e-06,5.960464477539063e-08
2.264976501464844e-05,0.4819159335288367,2.86102294921875e-06,0.0
2.157688140869141e-05,0.4809384164222874,2.7418136596679688e-06,5.960464477539063e-08
2.03847885131836e-05,0.479960899315738,2.7418136596679688e-06,5.960464477539063e-08
1.925230026245117e-05,0.4789833822091887,2.562999725341797e-06,5.960464477539063e-08
1.817941665649414e-05,0.4780058651026393,2.443790435791016e-06,0.0
1.71661376953125e-05,0.4770283479960899,2.3245811462402344e-06,0.0
1.609325408935547e-05,0.4760508308895406,2.3245811462402344e-06,0.0
1.513957977294922e-05,0.4750733137829912,2.205371856689453e-06,5.960464477539063e-08
1.4185905456542969e-05,0.4740957966764418,2.086162567138672e-06,0.0
1.323223114013672e-05,0.4731182795698925,2.026557922363281e-06,0.0
1.2278556823730469e-05,0.4721407624633431,1.9073486328125e-06,-5.960464477539063e-08
1.150369644165039e-05,0.4711632453567937,1.96695327758789e-06,5.960464477539063e-08
1.055002212524414e-05,0.4701857282502444,1.8477439880371092e-06,-5.960464477539063e-08
9.834766387939451e-06,0.469208211143695,1.8477439880371092e-06,1.1920928955078125e-07
8.940696716308594e-06,0.4682306940371457,1.6093254089355469e-06,-5.960464477539063e-08
8.165836334228516e-06,0.4672531769305963,1.4901161193847656e-06,0.0
7.390975952148437e-06,0.4662756598240469,1.4901161193847656e-06,-5.960464477539063e-08
6.735324859619141e-06,0.4652981427174976,1.430511474609375e-06,0.0
6.079673767089844e-06,0.4643206256109482,1.3113021850585938e-06,-5.960464477539063e-08
5.424022674560547e-06,0.4633431085043988,1.2516975402832031e-06,-5.960464477539063e-08
4.827976226806641e-06,0.4623655913978495,1.1920928955078125e-06,0.0
4.351139068603516e-06,0.4613880742913001,1.132488250732422e-06,0.0
3.75509262084961e-06,0.4604105571847507,1.132488250732422e-06,0.0
3.2782554626464844e-06,0.4594330400782014,1.0728836059570312e-06,-5.960464477539063e-08
2.86102294921875e-06,0.458455522971652,1.0132789611816406e-06,5.960464477539063e-08
2.384185791015625e-06,0.4574780058651027,8.344650268554688e-07,-5.960464477539063e-08
2.026557922363281e-06,0.4565004887585533,8.344650268554688e-07,-5.960464477539063e-08
1.6689300537109375e-06,0.4555229716520039,7.748603820800781e-07,-5.960464477539063e-08
1.430511474609375e-06,0.4545454545454546,7.748603820800781e-07,0.0
1.1920928955078125e-06,0.4535679374389052,7.152557373046875e-07,0.0
8.344650268554688e-07,0.4525904203323558,7.152557373046875e-07,0.0
8.344650268554688e-07,0.4516129032258065,6.556510925292969e-07,1.1920928955078125e-07
5.364418029785156e-07,0.4506353861192571,5.364418029785156e-07,-5.960464477539063e-08
4.76837158203125e-07,0.4496578690127077,5.364418029785156e-07,5.960464477539063e-08
4.172325134277344e-07,0.4486803519061584,4.76837158203125e-07,0.0
4.172325134277344e-07,0.447702834799609,4.172325134277344e-07,0.0
4.172325134277344e-07,0.4467253176930597,3.5762786865234375e-07,0.0
4.76837158203125e-07,0.4457478005865103,4.172325134277344e-07,5.960464477539063e-08
5.960464477539062e-07,0.4447702834799609,2.980232238769531e-07,0.0
5.960464477539062e-07,0.4437927663734116,1.788139343261719e-07,-1.1920928955078125e-07
8.940696716308594e-07,0.4428152492668622,2.980232238769531e-07,0.0
1.0132789611816406e-06,0.4418377321603128,1.788139343261719e-07,-5.960464477539063e-08
1.3709068298339844e-06,0.4408602150537635,2.384185791015625e-07,0.0
1.6689300537109375e-06,0.4398826979472141,2.384185791015625e-07,5.960464477539063e-08
2.026557922363281e-06,0.4389051808406647,1.1920928955078125e-07,0.0
2.443790435791016e-06,0.4379276637341154,1.1920928955078125e-07,5.960464477539063e-08
2.9206275939941406e-06,0.436950146627566,1.1920928955078125e-07,0.0
3.3974647521972656e-06,0.4359726295210165,5.960464477539064e-08,-5.960464477539063e-08
3.933906555175781e-06,0.4349951124144672,1.1920928955078125e-07,1.1920928955078125e-07
4.470348358154297e-06,0.4340175953079178,5.960464477539064e-08,0.0
5.125999450683594e-06,0.4330400782013685,5.960464477539064e-08,0.0
5.7220458984375e-06,0.4320625610948191,0.0,0.0
6.496906280517578e-06,0.4310850439882697,5.960464477539064e-08,0.0
7.271766662597656e-06,0.4301075268817204,0.0,0.0
8.046627044677734e-06,0.429130009775171,5.960464477539064e-08,5.960464477539063e-08
8.940696716308594e-06,0.4281524926686216,5.960464477539064e-08,5.960464477539063e-08
9.715557098388672e-06,0.4271749755620723,0.0,0.0
1.0788440704345705e-05,0.4261974584555229,5.960464477539064e-08,5.960464477539063e-08
1.1742115020751951e-05,0.4252199413489735,5.960464477539064e-08,5.960464477539063e-08
1.2814998626708984e-05,0.4242424242424242,1.1920928955078125e-07,1.1920928955078125e-07
1.3828277587890623e-05,0.4232649071358748,0.0,5.960464477539063e-08
1.4960765838623049e-05,0.4222873900293254,5.960464477539064e-08,0.0
1.609325408935547e-05,0.4213098729227761,5.960464477539064e-08,5.960464477539063e-08
1.7344951629638672e-05,0.4203323558162267,1.1920928955078125e-07,1.1920928955078125e-07
1.8596649169921875e-05,0.4193548387096774,5.960464477539064e-08,0.0
1.996755599975586e-05,0.418377321603128,1.788139343261719e-07,1.1920928955078125e-07
2.1278858184814453e-05,0.4173998044965786,1.1920928955078125e-07,1.1920928955078125e-07
2.264976501464844e-05,0.4164222873900293,5.960464477539064e-08,5.960464477539063e-08
2.408027648925781e-05,0.4154447702834799,1.788139343261719e-07,5.960464477539063e-08
2.557039260864257e-05,0.4144672531769305,1.1920928955078125e-07,1.1920928955078125e-07
2.712011337280273e-05,0.4134897360703812,1.788139343261719e-07,0.0
2.872943878173828e-05,0.4125122189638318,2.384185791015625e-07,5.960464477539063e-08
3.0338764190673828e-05,0.4115347018572824,2.384185791015625e-07,5.960464477539063e-08
3.1948089599609375e-05,0.4105571847507331,2.384185791015625e-07,0.0
3.3736228942871094e-05,0.4095796676441837,2.980232238769531e-07,5.960464477539063e-08
3.540515899658203e-05,0.4086021505376344,2.980232238769531e-07,5.960464477539063e-08
3.725290298461914e-05,0.407624633431085,3.5762786865234375e-07,1.1920928955078125e-07
3.910064697265625e-05,0.4066471163245356,3.5762786865234375e-07,1.1920928955078125e-07
4.094839096069336e-05,0.4056695992179863,3.5762786865234375e-07,5.960464477539063e-08
4.285573959350586e-05,0.4046920821114369,3.5762786865234375e-07,0.0
4.488229751586914e-05,0.4037145650048875,4.76837158203125e-07,5.960464477539063e-08
4.684925079345703e-05,0.4027370478983382,4.172325134277344e-07,5.960464477539063e-08
4.887580871582031e-05,0.4017595307917888,4.76837158203125e-07,5.960464477539063e-08
5.09023666381836e-05,0.4007820136852394,4.172325134277344e-07,0.0
5.3048133850097656e-05,0.3998044965786901,4.76837158203125e-07,-1.1920928955078125e-07
5.53131103515625e-05,0.3988269794721407,5.960464477539062e-07,5.960464477539063e-08
5.751848220825195e-05,0.3978494623655914,6.556510925292969e-07,5.960464477539063e-08
5.97834587097168e-05,0.396871945259042,7.152557373046875e-07,5.960464477539063e-08
6.210803985595703e-05,0.3958944281524926,7.152557373046875e-07,5.960464477539063e-08
6.443262100219727e-05,0.3949169110459433,7.748603820800781e-07,5.960464477539063e-08
6.67572021484375e-05,0.3939393939393939,7.748603820800781e-07,-5.960464477539063e-08
6.920099258422852e-05,0.3929618768328445,7.748603820800781e-07,5.960464477539063e-08
7.170438766479492e-05,0.3919843597262952,8.940696716308594e-07,5.960464477539063e-08
7.414817810058594e-05,0.3910068426197458,8.940696716308594e-07,1.1920928955078125e-07
7.671117782592773e-05,0.3900293255131964,9.5367431640625e-07,1.1920928955078125e-07
7.927417755126953e-05,0.3890518084066471,1.0132789611816406e-06,5.960464477539063e-08
8.177757263183594e-05,0.3880742913000977,9.5367431640625e-07,-5.960464477539063e-08
8.445978164672852e-05,0.3870967741935484,1.132488250732422e-06,5.960464477539063e-08
8.720159530639648e-05,0.386119257086999,1.0728836059570312e-06,5.960464477539063e-08
8.982419967651367e-05,0.3851417399804496,1.132488250732422e-06,5.960464477539063e-08
9.256601333618164e-05,0.3841642228739003,1.1920928955078125e-06,5.960464477539063e-08
9.53078269958496e-05,0.3831867057673509,1.1920928955078125e-06,5.960464477539063e-08
9.810924530029296e-05,0.3822091886608015,1.2516975402832031e-06,5.960464477539063e-08
0.0001009702682495,0.3812316715542522,1.2516975402832031e-06,0.0
0.0001037716865539,0.3802541544477028,1.2516975402832031e-06,5.960464477539063e-08
0.0001066923141479,0.3792766373411534,1.3709068298339844e-06,0.0
0.0001096129417419,0.3782991202346041,1.3709068298339844e-06,5.960464477539063e-08
0.0001124739646911,0.3773216031280547,1.430511474609375e-06,-5.960464477539063e-08
0.0001155138015747,0.3763440860215054,1.5497207641601562e-06,1.1920928955078125e-07
0.0001185536384582,0.375366568914956,1.5497207641601562e-06,5.960464477539063e-08
0.000121533870697,0.3743890518084066,1.5497207641601562e-06,0.0
0.0001245141029357,0.3734115347018573,1.4901161193847656e-06,0.0
0.0001276731491088,0.3724340175953079,1.6689300537109375e-06,5.960464477539063e-08
0.0001307725906372,0.3714565004887585,1.6689300537109375e-06,5.960464477539063e-08
0.0001338720321655,0.3704789833822092,1.6689300537109375e-06,0.0
0.0001370310783386,0.3695014662756598,1.728534698486328e-06,5.960464477539063e-08
0.0001401901245117,0.3685239491691104,1.7881393432617188e-06,5.960464477539063e-08
0.0001433491706848,0.3675464320625611,1.7881393432617188e-06,1.1920928955078125e-07
0.0001465082168579,0.3665689149560117,1.7881393432617188e-06,5.960464477539063e-08
0.0001497864723205,0.3655913978494624,1.8477439880371092e-06,5.960464477539063e-08
0.0001529455184936,0.364613880742913,1.8477439880371092e-06,0.0
0.0001562237739562,0.3636363636363636,1.9073486328125e-06,5.960464477539063e-08
0.0001595616340637,0.3626588465298143,1.96695327758789e-06,1.1920928955078125e-07
0.0001627802848815,0.3616813294232649,1.9073486328125e-06,5.960464477539063e-08
0.0001660585403442,0.3607038123167155,1.96695327758789e-06,5.960464477539063e-08
0.0001693367958068,0.3597262952101662,1.96695327758789e-06,5.960464477539063e-08
0.0001726150512695,0.3587487781036168,1.96695327758789e-06,0.0
0.0001760125160217,0.3577712609970674,2.026557922363281e-06,5.960464477539063e-08
0.0001792907714843,0.3567937438905181,2.026557922363281e-06,5.960464477539063e-08
0.0001827478408813,0.3558162267839687,2.086162567138672e-06,1.1920928955078125e-07
0.0001861453056335,0.3548387096774194,2.1457672119140625e-06,1.1920928955078125e-07
0.0001893639564514,0.35386119257087,2.086162567138672e-06,5.960464477539063e-08
0.0001927614212036,0.3528836754643206,2.1457672119140625e-06,5.960464477539063e-08
0.000196099281311,0.3519061583577713,2.086162567138672e-06,5.960464477539063e-08
0.000199556350708,0.3509286412512219,2.205371856689453e-06,1.1920928955078125e-07
0.0002028942108154,0.3499511241446725,2.1457672119140625e-06,5.960464477539063e-08
0.0002061128616333,0.3489736070381232,2.1457672119140625e-06,5.960464477539063e-08
0.0002095699310302,0.3479960899315738,2.264976501464844e-06,5.960464477539063e-08
0.0002128481864929,0.3470185728250244,2.086162567138672e-06,5.960464477539063e-08
0.0002162456512451,0.3460410557184751,2.086162567138672e-06,0.0
0.0002196431159973,0.3450635386119257,2.205371856689453e-06,1.1920928955078125e-07
0.0002229809761047,0.3440860215053763,2.205371856689453e-06,5.960464477539063e-08
0.0002263188362121,0.343108504398827,2.1457672119140625e-06,0.0
0.00022953748703,0.3421309872922776,2.1457672119140625e-06,0.0
0.0002328753471374,0.3411534701857283,2.086162567138672e-06,-5.960464477539063e-08
0.0002362132072448,0.3401759530791789,2.086162567138672e-06,-5.960464477539063e-08
0.0002394914627075,0.3391984359726295,2.026557922363281e-06,0.0
0.0002428293228149,0.3382209188660802,2.1457672119140625e-06,0.0
0.0002461075782775,0.3372434017595308,2.1457672119140625e-06,5.960464477539063e-08
0.0002493858337402,0.3362658846529814,2.086162567138672e-06,0.0
0.0002526044845581,0.3352883675464321,2.026557922363281e-06,0.0
0.0002558827400207,0.3343108504398827,2.086162567138672e-06,5.960464477539063e-08
0.000258982181549,0.3333333333333333,1.96695327758789e-06,5.960464477539063e-08
